Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
74680,35 KINGSTON AVE,08/16/2023,04/05/2024,1004331,35,KINGSTON AVENUE,Brooklyn,11213,3018710006,3427357,BK-03,36,271,BK0302,40.678638,-73.941309,40.678682,-73.940945,04/05/2024,New Construction,No,Non Prevailing Wage,,,,,7,,,7,,,,,,,7,,7,21
74681,45 LENOX ROAD APARTMENTS,08/16/2023,11/26/2024,324161,45,LENOX ROAD,Brooklyn,11226,3050640097,3116214,BK-14,40,79602,BK1401,40.653676,-73.957928,40.65403,-73.958007,11/26/2024,New Construction,No,Non Prevailing Wage,,,,,14,,1,10,3,,,,,,14,,14,46
74678,80-12 JAMAICA AVENUE APARTMENT,08/17/2023,06/11/2024,668645,80-12,JAMAICA AVENUE,Queens,11421,4089190002,4183700,QN-09,32,10,QN0905,40.692201,-73.861709,40.691962,-73.86185,06/11/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,,3,,,,,,3,,3,10
74677,142 HURON ST APARTMENTS,08/18/2023,,315307,142,HURON STREET,Brooklyn,11222,3025320031,3000000,BK-01,33,56301,BK0101,40.732903,-73.956001,40.732686,-73.955673,,New Construction,No,Non Prevailing Wage,,,,,7,,1,4,2,,,,,,7,,7,21
74676,1047 OGDEN AVE,08/21/2023,12/05/2024,1009802,1047,OGDEN AVENUE,Bronx,10452,2025250025,2129641,BX-04,16,189,BX0402,40.834151,-73.928701,40.834335,-73.928907,12/05/2024,New Construction,No,Non Prevailing Wage,,,,,45,,11,11,23,,,,,,45,,45,45
74675,340 LENOX ROAD APARTMENTS,08/22/2023,10/31/2024,324145,342,LENOX ROAD,Brooklyn,11226,3048530041,3000000,BK-17,40,818,BK1701,40.654254,-73.948222,40.653906,-73.948121,10/31/2024,New Construction,No,Non Prevailing Wage,,,,,14,,4,10,,,,,,,14,,14,46
69301,54 CROWN STREET,08/23/2023,,994360,54,CROWN STREET,Brooklyn,11225,3011900029,3330787,BK-09,35,213,BK0901,40.66722,-73.959667,40.666847,-73.959949,,New Construction,No,Non Prevailing Wage,,60,55,28,,,34,62,47,,,,,,143,,143,569
74674,286 EAST 163RD STREET APARTMENTS,08/23/2023,06/05/2024,64577,286,EAST 163 STREET,Bronx,10451,2024220015,2129701,BX-04,16,173,BX0401,40.827054,-73.916937,40.826821,-73.916991,06/05/2024,New Construction,No,Non Prevailing Wage,,,,,6,,1,2,3,,,,,,6,,6,18
67768,MORRIS HEIGHTS/UNIVERSITY HEIGHTS NCP,08/24/2023,,92679,2257,LORING PLACE NORTH,Bronx,10468,2032250086,2014936,BX-07,14,255,BX0701,40.860808,-73.909107,40.860654,-73.909549,,New Construction,No,Non Prevailing Wage,,4,2,,,,,,6,,,,,,6,,6,6
67768,MORRIS HEIGHTS/UNIVERSITY HEIGHTS NCP,08/24/2023,,927230,1647,POPHAM AVENUE,Bronx,10453,2028770278,2000000,BX-05,14,20501,BX0501,40.849198,-73.920838,40.849226,-73.921145,,New Construction,No,Non Prevailing Wage,4,10,2,,,1,,5,12,,,,,,17,,17,17
67768,MORRIS HEIGHTS/UNIVERSITY HEIGHTS NCP,08/24/2023,,1007904,30,WEST 182 STREET,Bronx,10453,2031950021,2000000,BX-05,14,251,BX0501,40.857501,-73.905974,40.857311,-73.906083,,New Construction,No,Non Prevailing Wage,2,5,4,,,,,10,1,,,,,,11,,11,11
67768,MORRIS HEIGHTS/UNIVERSITY HEIGHTS NCP,08/24/2023,,1007905,844,FAILE STREET,Bronx,10474,2027620089,2000000,BX-02,17,11502,BX0201,40.818243,-73.887456,40.818141,-73.887163,,New Construction,No,Non Prevailing Wage,,6,1,,,,,6,,1,,,,,7,,7,7
74673,61 EAST 53 ST,08/24/2023,11/15/2023,1009851,61,EAST 53 STREET,Brooklyn,11203,3046070031,3428686,BK-17,41,866,BK1703,40.658937,-73.928211,40.65891,-73.927894,11/15/2023,New Construction,No,Non Prevailing Wage,,,,,20,,5,5,,10,,,,,20,,20,20
73516,141-15 78TH AVENUE,08/25/2023,,1007835,141-15,78 AVENUE,Queens,11367,4066300001,4000000,QN-08,24,77903,QN0801,40.719503,-73.820112,40.719761,-73.820244,,New Construction,No,Non Prevailing Wage,,,20,,,,5,1,14,,,,,,20,,20,79
74672,91-15 101 AVENUE APARTMENTS,08/28/2023,,512031,91-15,101 AVENUE,Queens,11416,4090657501,4188499,QN-09,32,38,QN0904,40.683366,-73.849205,40.683722,-73.84884,,New Construction,No,Non Prevailing Wage,,,,,3,,,1,2,,,,,,3,,3,10
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),08/29/2023,,22510,110,HAMILTON PLACE,Manhattan,10031,1020740025,1061858,MN-09,7,229,MN0903,40.823738,-73.949499,40.823842,-73.949636,,Preservation,No,Non Prevailing Wage,11,4,3,,,,,,6,12,,,,,18,,18,18
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),08/29/2023,,22511,115,HAMILTON PLACE,Manhattan,10031,1020740030,1061859,MN-09,7,229,MN0903,40.823724,-73.949484,40.823633,-73.949181,,Preservation,No,Non Prevailing Wage,17,3,6,,,,1,,1,24,,,,,26,,26,26
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),08/29/2023,,41476,542,WEST 140 STREET,Manhattan,10031,1020710056,1061748,MN-09,7,225,MN0903,40.822789,-73.951653,40.822718,-73.951931,05/17/2024,Preservation,No,Non Prevailing Wage,5,2,1,,,,8,,,,,,,,8,,8,8
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),08/29/2023,,41632,504,WEST 142 STREET,Manhattan,10031,1020730043,1061807,MN-09,7,225,MN0903,40.823727,-73.950008,40.823576,-73.950186,05/17/2024,Preservation,No,Non Prevailing Wage,1,5,2,,,,8,,,,,,,,8,,8,8
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),08/29/2023,,41993,531,WEST 145 STREET,Manhattan,10031,1020770012,1061931,MN-09,7,229,MN0903,40.825661,-73.948598,40.826197,-73.949175,,Preservation,No,Non Prevailing Wage,5,7,1,,,,,,1,12,,,,,13,,13,13
69911,HAMILTON HEIGHTS II LLC.PLP.FY24 (HAMILTON HEIGHTS CLUSTER),08/29/2023,,992562,529,WEST 145 STREET,Manhattan,10031,1020770013,1061932,MN-09,7,229,MN0903,40.825645,-73.948558,40.826153,-73.949071,,Preservation,No,Non Prevailing Wage,7,4,2,,,,,,1,12,,,,,13,,13,13
74670,2072 ANTHONY AVENUE,08/29/2023,,45680,2072,ANTHONY AVENUE,Bronx,10457,2031560049,2129647,BX-05,15,381,BX0502,40.852746,-73.902001,40.852644,-73.901712,,New Construction,No,Non Prevailing Wage,,,,,110,,29,59,22,,,,,,110,,110,111
74671,729 731 EAST 32ND ST,08/29/2023,12/27/2023,1006551,729,EAST 32 STREET,Brooklyn,11210,3075600033,3428585,BK-17,45,78602,BK1702,40.633299,-73.94577,40.633431,-73.945496,12/27/2023,New Construction,No,Non Prevailing Wage,,,,,2,,,2,,,,,,,2,,2,6
74671,729 731 EAST 32ND ST,08/29/2023,12/27/2023,1006620,731,EAST 32 STREET,Brooklyn,11210,3075600032,3424762,BK-17,45,78602,BK1702,40.633267,-73.945766,40.633379,-73.945489,12/27/2023,New Construction,No,Non Prevailing Wage,,,,,2,,,2,,,,,,,2,,2,6
74665,105-18 NORTHERN BLVD APARTMENTS,08/30/2023,,684519,105-18,NORTHERN BOULEVARD,Queens,11368,4017200008,4042689,QN-03,21,379,QN0303,40.757726,-73.863464,40.757478,-73.863031,,New Construction,No,Non Prevailing Wage,,,,,3,,,2,1,,,,,,3,,3,7
74669,731 LIBERTY AVENUE APARTMENTS,08/30/2023,08/30/2023,989464,735,LIBERTY AVENUE,Brooklyn,11208,3039710049,3328398,BK-05,37,1168,BK0501,40.676466,-73.882637,40.676669,-73.882701,08/30/2023,New Construction,No,Non Prevailing Wage,,,,,3,,3,,,,,,,,3,,3,10
74666,127-131 CONCORD STREET APARTMENTS,08/31/2023,06/12/2024,224371,127,CONCORD STREET,Brooklyn,11201,3001070048,3000000,BK-02,33,13,BK0202,40.697666,-73.986282,40.697929,-73.986231,06/12/2024,New Construction,No,Non Prevailing Wage,,,,,22,,4,7,11,,,,,,22,,22,73
74667,630 GRAND STREET APARTMENTS,08/31/2023,07/24/2024,1009974,630,GRAND STREET,Brooklyn,11211,3027870010,3000000,BK-01,34,503,BK0104,40.711356,-73.946843,40.711117,-73.946886,07/24/2024,New Construction,No,Non Prevailing Wage,,,,,6,,,6,,,,,,,6,,6,20
74668,179 MARTENSE STREET,08/31/2023,11/21/2023,333338,179,MARTENSE STREET,Brooklyn,11226,3050870063,3116774,BK-17,40,822,BK1701,40.651514,-73.953348,40.651786,-73.953121,11/21/2023,New Construction,No,Non Prevailing Wage,,,,,4,,4,,,,,,,,4,,4,12
69209,SURF GATE HDFC.YR15.FY24,09/01/2023,,379784,3811,SURF AVENUE,Brooklyn,11224,3070290001,3189297,BK-13,47,336,BK1302,40.574648,-74.005576,40.574991,-74.005659,,Preservation,No,Prevailing Wage,22,10,9,,,,41,,,,,,,,41,,41,41
74664,435 CENTRAL AVE,09/01/2023,,218689,431,CENTRAL AVENUE,Brooklyn,11221,3033690006,3425663,BK-04,37,415,BK0402,40.69247,-73.915272,40.692601,-73.915052,,New Construction,No,Non Prevailing Wage,,,,,5,,,1,4,,,,,,5,,5,14
74930,285 EAST 169 ST,09/04/2023,07/15/2024,1009956,285,EAST 169 STREET,Bronx,10456,2027850075,2000000,BX-04,16,17702,BX0403,40.835136,-73.912395,40.835257,-73.912062,07/15/2024,New Construction,No,Non Prevailing Wage,,,,,9,,8,1,,,,,,,9,,9,10
74662,318 & 322 EAST 32ND STREET,09/05/2023,,257630,322,EAST 32 STREET,Brooklyn,11226,3049480015,3429316,BK-17,45,830,BK1702,40.642657,-73.946793,40.642742,-73.947074,,New Construction,No,Non Prevailing Wage,,,,,2,,,1,,1,,,,,2,,2,6
74663,2180 ARTHUR AVENUE,09/05/2023,,46198,2180,ARTHUR AVENUE,Bronx,10457,2030700288,2000000,BX-06,15,373,BX0602,40.851531,-73.890302,40.851714,-73.889814,,New Construction,No,Non Prevailing Wage,,,,,45,,5,35,5,,,,,,45,,45,46
74929,26-12 4TH STREET,09/05/2023,03/15/2024,1011370,26-12,4 STREET,Queens,11102,4009100027,4000000,QN-01,22,87,QN0102,40.775823,-73.932808,40.775848,-73.933118,03/15/2024,New Construction,No,Non Prevailing Wage,,,,,7,,,7,,,,,,,7,,7,22
71973,155 THIRD STREET,09/06/2023,,1009997,148,2 STREET,Brooklyn,11231,,,BK-06,39,77,BK0601,40.67719,-73.990637,,,,New Construction,No,Non Prevailing Wage,,32,30,,13,,,60,15,,,,,,75,,75,300
74661,1417 AVENUE J,09/06/2023,,188866,1417,AVENUE J,Brooklyn,11230,3067077501,3179617,BK-14,44,530,BK1403,40.625116,-73.962074,40.625398,-73.961688,,New Construction,No,Non Prevailing Wage,,,,,6,,,5,1,,,,,,6,,6,17
74948,1707 DEAN STREET APARTMENTS,09/07/2023,09/07/2023,965078,1705,DEAN STREET,Brooklyn,11213,3013420066,3000000,BK-08,36,309,BK0802,40.675883,-73.931502,40.676116,-73.931552,09/07/2023,New Construction,No,Non Prevailing Wage,,,,,4,,,4,,,,,,,4,,4,13
74928,3055 SEDGWICK AVENUE APARTMENTS,09/08/2023,,991505,3055,SEDGWICK AVENUE,Bronx,10468,2032530226,2015567,BX-08,14,273,BX0801,40.87625,-73.900003,40.87641,-73.900256,,New Construction,No,Non Prevailing Wage,,,,,6,,,3,3,,,,,,6,,6,20
74659,113-02 ATLANTIC AVE,09/11/2023,,1009981,113-02,ATLANTIC AVENUE,Queens,11419,4093990001,4197518,QN-09,29,118,QN0903,40.692679,-73.832877,40.692489,-73.832503,,New Construction,No,Non Prevailing Wage,,,,,18,,,9,9,,,,,,18,,18,58
74660,2330 CAMBRELENG AVENUE,09/11/2023,12/27/2024,54870,2330,CAMBRELENG AVENUE,Bronx,10458,2030890018,2000000,BX-06,15,391,BX0603,40.85345,-73.88577,40.853371,-73.885531,12/27/2024,New Construction,No,Non Prevailing Wage,,,,,14,,3,4,7,,,,,,14,,14,44
61629,PENCER HOUSE HDFC.YR15.FY24,09/12/2023,,11019,630,EAST 6 STREET,Manhattan,10009,1003870124,1004653,MN-03,2,2601,MN0303,40.723907,-73.980258,40.723748,-73.980457,,Preservation,No,Non Prevailing Wage,40,,,,,,40,,,,,,,,40,,40,40
74583,923 BROADWAY APARTMENTS,09/12/2023,05/31/2024,214348,923,BROADWAY,Brooklyn,11206,3031500001,3071866,BK-04,34,389,BK0401,40.697476,-73.936111,40.697659,-73.935934,05/31/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,,3,,,,,,3,,3,10
72340,MANHATTAN - 401 WEST 207TH STREET_MIH72311,09/13/2023,,1003249,401,WEST 207 STREET,Manhattan,10034,1021890060,1000000,MN-12,10,299,MN1203,40.863814,-73.917343,40.864165,-73.917411,,New Construction,No,Non Prevailing Wage,,28,27,,13,,14,18,36,,,,,,68,,68,270
74578,3187 GRAND CONCOURSE,09/13/2023,,1010365,3187,GRAND CONCOURSE,Bronx,10468,2033110068,2128709,BX-07,11,411,BX0702,40.876341,-73.885774,40.876465,-73.886189,,New Construction,No,Non Prevailing Wage,,,,,10,,4,6,,,,,,,10,,10,32
74579,42 GROVE ST,09/13/2023,02/05/2024,1009767,42,GROVE STREET,Brooklyn,11221,3033210019,3076032,BK-04,37,397,BK0402,40.691396,-73.922641,40.691226,-73.922522,02/05/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,7
74580,1244 NEW YORK AVE,09/13/2023,12/20/2023,1010025,1244,NEW YORK AVENUE,Brooklyn,11203,3049490021,3111366,BK-17,45,830,BK1702,40.64253,-73.945788,40.642497,-73.94609,12/20/2023,New Construction,No,Non Prevailing Wage,,,,,5,,1,,,4,,,,,5,,5,16
74581,52 WEST 176TH STREET,09/13/2023,06/12/2024,121085,52,WEST 176 STREET,Bronx,10453,2028660077,2008464,BX-05,14,21502,BX0501,40.848655,-73.914257,40.848538,-73.914774,06/12/2024,New Construction,No,Non Prevailing Wage,,,,,24,,15,7,2,,,,,,24,,24,25
74582,645 EAST 9TH STREET,09/13/2023,,1010364,645,EAST 9 STREET,Manhattan,10009,1003920040,1000000,MN-03,2,28,MN0303,40.725754,-73.979064,40.725675,-73.978357,,New Construction,No,Non Prevailing Wage,,,,,3,,,2,1,,,,,,3,,3,10
71820,544 CARROLL STREET,09/14/2023,,1000400,272,4 AVENUE,Brooklyn,11215,3004560023,3000000,BK-06,39,11901,BK0601,40.675921,-73.984094,40.676097,-73.984379,,New Construction,No,Non Prevailing Wage,,13,15,7,,,1,12,22,,,,,,35,,35,133
68119,TBK1005 - 685 NOSTRAND AVENUE,09/15/2023,,346909,685,NOSTRAND AVENUE,Brooklyn,11216,3012340001,3031228,BK-08,36,31701,BK0802,40.673817,-73.950117,40.673844,-73.949749,,Preservation,No,Non Prevailing Wage,,8,15,,,1,1,7,11,5,,,,,24,,24,24
74577,1000 LORIMER STREET,09/18/2023,,331831,723,MANHATTAN AVENUE,Brooklyn,11222,3026190020,3065591,BK-01,33,561,BK0101,40.726081,-73.952116,40.725785,-73.952604,,New Construction,No,Non Prevailing Wage,,,,,15,,3,4,8,,,,,,15,,15,49
74569,148-09 90 AVE,09/19/2023,09/18/2024,1009581,148-09,90 AVENUE,Queens,11435,4096810095,4623824,QN-12,27,240,QN1201,40.703296,-73.80698,40.703554,-73.806832,09/18/2024,New Construction,No,Non Prevailing Wage,,,,,9,,,6,2,1,,,,,9,,9,10
74570,31-18 31 STREET,09/19/2023,,1010095,31-18,31 STREET,Queens,11106,4005890049,4007554,QN-01,22,61,QN0103,40.763691,-73.924004,40.76393,-73.924177,,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,10
74572,906 EAST NEW YORK AVENUE,09/19/2023,,287478,906,EAST NEW YORK AVENUE,Brooklyn,11203,3045880076,3427398,BK-09,41,88001,BK0902,40.662684,-73.932572,40.662464,-73.932522,,New Construction,No,Non Prevailing Wage,,,,,15,,,11,4,,,,,,15,,15,48
74573,26-36 4TH STREET,09/19/2023,,992498,26-36,4 STREET,Queens,11102,4009100039,4000000,QN-01,22,87,QN0102,40.775573,-73.932938,40.775247,-73.933433,,New Construction,No,Non Prevailing Wage,,,,,3,,,3,,,,,,,3,,3,10
74574,21-27 30TH DRIVE,09/19/2023,,416455,21-27,30 DRIVE,Queens,11102,4005500003,4006317,QN-01,22,79,QN0102,40.768132,-73.928913,40.767953,-73.928007,,New Construction,No,Non Prevailing Wage,,,,,5,,,5,,,,,,,5,,5,14
74575,710 EAST 221 ST,09/19/2023,,924149,710,EAST 215 STREET,Bronx,10467,2046620008,2087306,BX-12,12,380,BX1201,40.880358,-73.863751,40.880174,-73.864001,,New Construction,No,Non Prevailing Wage,,,,,15,,14,1,,,,,,,15,,15,16
71764,570 FULTON STREET,09/20/2023,,1000824,570,FULTON STREET,Brooklyn,11217,3021060035,3000000,BK-02,35,33,BK0203,40.688373,-73.979605,40.688236,-73.979833,,New Construction,No,Non Prevailing Wage,,,6,,,,1,4,1,,,,,,6,,6,163
74567,833 & 837 MAPLE STREET,09/20/2023,12/20/2024,332437,837,MAPLE STREET,Brooklyn,11203,3045880098,3000000,BK-09,41,88001,BK0902,40.662016,-73.932144,40.662228,-73.932042,12/05/2024,New Construction,No,Non Prevailing Wage,,,,,4,,,2,2,,,,,,4,,4,13
74567,833 & 837 MAPLE STREET,09/20/2023,12/20/2024,1004447,833,MAPLE STREET,Brooklyn,11203,3045880102,3000000,BK-09,41,88001,BK0902,40.662008,-73.932266,40.66222,-73.932165,12/20/2024,New Construction,No,Non Prevailing Wage,,,,,6,,,6,,,,,,,6,,6,20
74568,637 EAST 223RD STREET,09/20/2023,12/07/2023,1010177,637,EAST 223 STREET,Bronx,10466,2048250041,2062952,BX-12,12,394,BX1201,40.887037,-73.863231,40.887296,-73.863306,12/07/2023,New Construction,No,Non Prevailing Wage,,,,,43,,3,29,10,1,,,,,43,,43,44
74564,3308 GLENWOOD ROAD APARTMENTS,09/21/2023,02/28/2024,1010117,3308,GLENWOOD ROAD,Brooklyn,11210,3075610041,3000000,BK-17,45,784,BK1702,40.634183,-73.944678,40.633947,-73.944429,02/28/2024,New Construction,No,Non Prevailing Wage,,,,,12,,,7,5,,,,,,12,,12,38
74565,699 EAST 6TH STREET,09/21/2023,,6605,90,AVENUE C,Manhattan,10009,1003760001,1091013,MN-03,2,2602,MN0303,40.723545,-73.979238,40.723537,-73.978996,,New Construction,No,Non Prevailing Wage,,,1,,2,,,2,1,,,,,,3,,3,10
74566,351 EAST 10TH STREET,09/21/2023,,11556,351,EAST 10 STREET,Manhattan,10009,1003930059,1091774,MN-03,2,28,MN0303,40.726671,-73.979417,40.726819,-73.979226,,New Construction,No,Non Prevailing Wage,,,3,,8,,2,6,3,,,,,,11,,11,28
74947,488 MARCUS GARVEY BOULEVARD,09/22/2023,05/07/2024,1010785,488,MARCUS GARVEY BOULEVARD,Brooklyn,11216,3018590029,3332256,BK-03,36,273,BK0302,40.680204,-73.937501,40.680165,-73.937757,05/07/2024,New Construction,No,Non Prevailing Wage,,,,,6,,,6,,,,,,,6,,6,18
74562,37-25 32ND STREET APARTMENTS,09/26/2023,09/18/2024,1010366,37-25,32 STREET,Queens,11101,4003740010,4531227,QN-01,26,55,QN0105,40.754168,-73.930595,40.753778,-73.930603,09/18/2024,New Construction,No,Non Prevailing Wage,,,,,7,,,,7,,,,,,7,,7,21
74563,26-31 3RD STREET,09/26/2023,,399229,26-33,3 STREET,Queens,11102,4009107503,4000000,QN-01,22,87,QN0102,40.775892,-73.933782,40.775447,-73.93375,,New Construction,No,Non Prevailing Wage,,,,,5,,1,3,1,,,,,,5,,5,16
74561,209 NORTH 11 STREET,09/27/2023,12/06/2024,345740,203,NORTH 11 STREET,Brooklyn,11211,3022920029,3429695,BK-01,33,519,BK0102,40.718943,-73.953557,40.71905,-73.953301,12/06/2024,New Construction,No,Non Prevailing Wage,,,,,16,,,16,,,,,,,16,,16,53
74559,689 FRANKLIN AVENUE,09/28/2023,,978965,448,LAFAYETTE AVENUE,Brooklyn,11205,3019500007,3055670,BK-03,36,233,BK0301,40.689199,-73.957188,40.689032,-73.957079,,New Construction,No,Non Prevailing Wage,,,,,3,,,2,1,,,,,,3,,3,8
74560,2008 CROTONA AVENUE APARTMENTS,09/28/2023,11/27/2024,59859,2008,CROTONA AVENUE,Bronx,10457,2030950006,2012657,BX-06,15,371,BX0602,40.846933,-73.889836,40.847051,-73.889384,11/27/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,1,2,,,,,,3,,3,8
74927,8623 FLATLANDS AVENUE APARTMENTS,09/28/2023,,1010341,8623,FLATLANDS AVENUE,Brooklyn,11236,3080070001,3428996,BK-18,46,958,BK1803,40.638499,-73.908671,40.638903,-73.908552,,New Construction,No,Non Prevailing Wage,,,,,4,,1,1,2,,,,,,4,,4,12
71425,1984 THIRD AVENUE,09/29/2023,,1010284,1984,3 AVENUE,Manhattan,10029,1016370033,1000000,MN-11,8,172,MN1101,40.79359,-73.943212,40.793796,-73.943447,,New Construction,No,Non Prevailing Wage,,10,10,3,,,4,7,12,,,,,,23,,23,100
74558,352 MEEKER AVENUE APARTMENTS,09/29/2023,09/19/2024,1010119,352,MEEKER AVENUE,Brooklyn,11211,3027380010,3429036,BK-01,34,501,BK0104,40.717639,-73.947895,40.717573,-73.947649,09/19/2024,New Construction,No,Non Prevailing Wage,,,,,9,,,9,,,,,,,9,,9,27
74834,254 AMBOY STREET,10/09/2023,06/07/2024,184205,254,AMBOY STREET,Brooklyn,11212,3035560041,3081733,BK-16,41,898,BK1602,40.664205,-73.913261,40.664238,-73.913538,06/07/2024,New Construction,No,Non Prevailing Wage,,,,,10,,2,3,5,,,,,,10,,10,11
74833,WOODYCREST APARTMENTS,10/11/2023,,976844,1182,WOODYCREST AVENUE,Bronx,10452,2025100003,2003157,BX-04,16,199,BX0402,40.836723,-73.924835,40.836484,-73.924709,,New Construction,No,Non Prevailing Wage,,,5,,40,,,28,9,8,,,,,45,,45,45
74831,3418 3RD AVENUE APARTMENTS,10/12/2023,08/09/2024,113759,3418,3 AVENUE,Bronx,10456,2026080034,2129677,BX-03,17,18502,BX0301,40.828616,-73.906886,40.828704,-73.906531,08/09/2024,New Construction,No,Non Prevailing Wage,,,,,13,,3,8,2,,,,,,13,,13,43
74832,673 HART STREET,10/12/2023,,218583,175,CENTRAL AVENUE,Brooklyn,11221,3032187501,3000000,BK-04,34,423,BK0401,40.698611,-73.926058,40.698889,-73.926091,,New Construction,No,Non Prevailing Wage,,,,,9,,,5,4,,,,,,9,,9,29
73495,PARADISE MANAGEMENT CLUSTER 14.HPO.FY23,10/16/2023,10/16/2023,92670,1871,LORING PLACE,Bronx,10453,2028790192,2009117,BX-05,14,24501,BX0501,40.853234,-73.915303,40.853827,-73.915201,10/16/2023,Preservation,Yes,Non Prevailing Wage,,14,48,1,,1,,19,28,17,,,,,64,,64,64
73496,PARADISE MANAGEMENT CLUSTER 15.HPO.FY23,10/16/2023,10/16/2023,122007,190,WEST BURNSIDE AVENUE,Bronx,10453,2028790170,2009110,BX-05,14,24501,BX0501,40.854459,-73.915981,40.854391,-73.916393,10/16/2023,Preservation,Yes,Non Prevailing Wage,,10,60,,,1,,17,44,10,,,,,71,,71,71
74830,763 PARK AVENUE APARTMENTS,10/16/2023,07/03/2024,351315,763,PARK AVENUE,Brooklyn,11206,3017320136,3429283,BK-03,36,257,BK0301,40.698136,-73.944805,40.698331,-73.944974,07/03/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,,3,,,,,,3,,3,8
74828,146-61 105 AVENUE APARTMENTS,10/17/2023,09/26/2024,968509,146-61,105 AVENUE,Queens,11435,4100550019,4539499,QN-12,28,204,QN1201,40.695227,-73.804212,40.695606,-73.804114,09/26/2024,New Construction,No,Non Prevailing Wage,,,,,6,,,6,,,,,,,6,,6,7
74829,2733 EAST 27 STREET,10/17/2023,,254005,2733,EAST 27 STREET,Brooklyn,11235,3087870101,3247272,BK-15,48,600,BK1503,40.586406,-73.94211,40.586158,-73.94179,,New Construction,No,Non Prevailing Wage,,,,,2,,,1,1,,,,,,2,,2,6
73942,BROOKLYN - 335 BOND STREET_MIH73534,10/18/2023,,1008272,335,BOND STREET,Brooklyn,11231,3004450001,3000000,BK-06,39,75,BK0601,40.679018,-73.990179,40.678785,-73.989988,,New Construction,No,Non Prevailing Wage,,7,7,4,,,,9,9,,,,,,18,,18,70
74823,1297 COLLEGE AVE,10/19/2023,07/15/2024,1010339,1297,COLLEGE AVENUE,Bronx,10456,2027850075,2000000,BX-04,16,17702,BX0403,40.835257,-73.911928,40.835257,-73.912062,07/15/2024,New Construction,No,Non Prevailing Wage,,,,,11,,,8,,3,,,,,11,,11,12
74824,2638 DECATUR AVE,10/19/2023,12/27/2023,991367,2638,DECATUR AVENUE,Bronx,10458,2032770008,2016360,BX-07,15,397,BX0603,40.863802,-73.889826,40.863689,-73.88962,12/27/2023,New Construction,No,Non Prevailing Wage,,,,,23,,16,5,2,,,,,,23,,23,24
74825,751 ROSEDALE AVE,10/19/2023,08/21/2024,1010336,751,ROSEDALE AVENUE,Bronx,10473,2035940041,2130545,BX-09,18,2002,BX0902,40.819826,-73.866462,40.820329,-73.866898,08/21/2024,New Construction,No,Non Prevailing Wage,,,,,32,,4,22,6,,,,,,32,,32,33
74826,80 LINDEN BOULEVARD,10/19/2023,08/21/2024,327524,80,LINDEN BOULEVARD,Brooklyn,11226,3050870008,3000000,BK-17,40,822,BK1701,40.652336,-73.955452,40.65204,-73.95577,08/21/2024,New Construction,No,Non Prevailing Wage,,,,,14,,,8,6,,,,,,14,,14,45
74822,88 BAY 34 STREET,10/20/2023,,202461,88,BAY 34 STREET,Brooklyn,11214,3068730047,3253861,BK-11,43,302,BK1103,40.598138,-73.992946,40.598409,-73.993011,,New Construction,No,Non Prevailing Wage,,,,,3,,,,3,,,,,,3,,3,10
74820,11 WEIRFIELD STREET,10/23/2023,05/03/2024,1010492,11,WEIRFIELD STREET,Brooklyn,11221,3033947501,3427369,BK-04,37,397,BK0402,40.686338,-73.915799,40.686506,-73.915979,05/03/2024,New Construction,No,Non Prevailing Wage,,,,,3,,,1,2,,,,,,3,,3,10
74821,27-16 21 ST,10/23/2023,05/15/2024,1010454,27-16,21 STREET,Queens,11102,4005390032,4620917,QN-01,22,83,QN0102,40.771855,-73.926244,40.7719,-73.92658,05/15/2024,New Construction,No,Non Prevailing Wage,,,,,15,,,7,8,,,,,,15,,15,49
74819,413 THROOP AVENUE APARTMENTS,10/24/2023,,381193,413,THROOP AVENUE,Brooklyn,11221,3018010001,3000000,BK-03,36,279,BK0302,40.688874,-73.942101,40.688852,-73.941802,,New Construction,No,Non Prevailing Wage,,,,,2,,,1,1,,,,,,2,,2,6
