Project ID,Project Name,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,28159,654,ST NICHOLAS AVENUE,Manhattan,10030,1020510029,1061048,MN-09,9,227,MN04,40.822556,-73.94545,40.82215,-73.945284,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,0,18,0,6,0,0,7,7,10,0,0,0,0,24,0,24,24
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,28324,36,ST NICHOLAS PLACE,Manhattan,10031,1020540025,1061171,MN-09,9,23501,MN04,40.828351,-73.9416,40.82829,-73.941235,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,14,1,0,0,0,6,1,8,0,0,0,0,0,15,0,15,15
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,38644,122,WEST 119 STREET,Manhattan,10026,1019030045,1057502,MN-10,9,220,MN11,40.804327,-73.949174,40.80426,-73.94959,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,4,0,0,0,0,0,1,3,0,0,0,0,0,4,0,4,4
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39531,457,WEST 125 STREET,Manhattan,10027,1019660042,1059533,MN-09,7,20901,MN09,40.812805,-73.95575,40.81302,-73.955544,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,0,16,0,0,0,5,5,0,6,0,0,0,0,16,0,16,16
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39663,361,WEST 126 STREET,Manhattan,10027,1019530010,1059330,MN-09,9,21303,MN06,40.811629,-73.952525,40.81187,-73.952557,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,19,0,0,1,0,10,10,0,0,0,0,0,0,20,0,20,20
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39664,363,WEST 126 STREET,Manhattan,10027,1019530009,1059329,MN-09,9,21303,MN06,40.811649,-73.952564,40.81191,-73.952636,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,20,0,0,0,0,11,9,0,0,0,0,0,0,20,0,20,20
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39666,367,WEST 126 STREET,Manhattan,10027,1019530007,1059327,MN-09,9,21303,MN06,40.811684,-73.952651,40.81197,-73.952795,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,9,0,0,0,0,0,9,0,0,0,0,0,0,9,0,9,9
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39672,39,WEST 126 STREET,Manhattan,10027,1017240019,1053554,MN-10,9,208,MN03,40.807656,-73.943088,40.80793,-73.943186,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39694,433,WEST 126 STREET,Manhattan,10027,1019670006,1059564,MN-09,7,21303,MN06,40.812923,-73.954633,40.81305,-73.954467,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,8,7,0,0,0,1,1,13,0,0,0,0,0,15,0,15,15
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39697,44,WEST 126 STREET,Manhattan,10027,1017230055,1053518,MN-10,9,200,MN11,40.807686,-73.943211,40.8076,-73.943591,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,4,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39702,464,WEST 126 STREET,Manhattan,10027,1019660104,1059558,MN-09,7,20901,MN09,40.813662,-73.955308,40.81351,-73.955529,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,3,16,0,0,0,2,0,6,6,5,0,0,0,19,0,19,19
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39830,364,WEST 127 STREET,Manhattan,10027,1019530055,1059357,MN-09,9,21303,MN06,40.812379,-73.952401,40.81215,-73.952455,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,4,0,0,4,0,0,3,3,0,2,0,0,0,8,0,8,8
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,39831,366,WEST 127 STREET,Manhattan,10027,1019530056,1059358,MN-09,9,21303,MN06,40.812395,-73.952437,40.81219,-73.952535,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,2,0,0,6,0,0,3,3,0,2,0,0,0,8,0,8,8
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,838109,452,ST NICHOLAS AVENUE,Manhattan,10027,1019580041,1059432,MN-10,9,215,MN03,40.815094,-73.948967,40.81529,-73.948533,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,10,0,0,0,0,0,0,6,4,0,0,0,0,10,0,10,10
61660,ECDO TRANSFERS TO NYC JOE,07/01/2016,07/01/2016,973005,521,WEST 144 STREET,Manhattan,10031,1020760021,1079491,MN-09,7,229,MN04,40.824907,-73.948898,40.82518,-73.948988,07/01/2016,Preservation,Yes,Non Prevailing Wage,0,0,14,0,1,0,0,2,8,0,5,0,0,0,15,0,15,15
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,331134,633,MADISON STREET,Brooklyn,11221,3016410068,,BK-03,36,293,BK35,40.686892,-73.931765,40.6871,-73.931887,09/07/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927191,22,VAN BUREN STREET,Brooklyn,11221,3017950015,,BK-03,36,263,BK75,40.689937,-73.944263,40.68969,-73.944393,09/09/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927618,666,GREENE AVENUE,Brooklyn,11221,3018010008,,BK-03,36,279,BK35,40.689469,-73.941797,40.68923,-73.942025,02/05/2020,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927624,716,LAFAYETTE AVENUE,Brooklyn,11221,3017910017,,BK-03,36,263,BK75,40.69067,-73.944382,40.69044,-73.94444,05/13/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927625,718,LAFAYETTE AVENUE,Brooklyn,11221,3017910018,,BK-03,36,263,BK75,40.690676,-73.944321,40.69044,-73.944375,05/13/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927626,720,LAFAYETTE AVENUE,Brooklyn,11221,3017910019,,BK-03,36,263,BK75,40.690684,-73.944259,40.69045,-73.944306,05/13/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927981,494,GATES AVENUE,Brooklyn,11216,3018140015,,BK-03,36,265,BK75,40.686697,-73.946354,40.68649,-73.946167,08/21/2019,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,927982,327,CLIFTON PLACE,Brooklyn,11216,3017890080,,BK-03,36,251,BK75,40.689254,-73.950333,40.68948,-73.950217,01/04/2020,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,972362,461,TOMPKINS AVENUE,Brooklyn,11216,3018520009,,BK-03,36,269,BK75,40.681604,-73.943553,40.68161,-73.943272,08/09/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2
44285,VAN BUREN/GREENE,06/30/2016,02/05/2020,972363,463,TOMPKINS AVENUE,Brooklyn,11216,3018520008,,BK-03,36,269,BK75,40.681538,-73.943539,40.68156,-73.943261,05/20/2019,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,2,2
48014,TBX901-RSE,06/30/2016,07/16/2019,88674,625,JEFFERSON PLACE,Bronx,10456,2029350001,2009764,BX-03,16,149,BX35,40.833537,-73.90032,40.83363,-73.900244,11/27/2018,Preservation,No,Non Prevailing Wage,0,0,16,0,0,0,0,0,1,1,14,0,0,0,16,0,16,16
48014,TBX901-RSE,06/30/2016,07/16/2019,113781,3531,3 AVENUE,Bronx,10456,2023730043,2091169,BX-03,16,145,BX01,40.831472,-73.905653,40.83159,-73.905938,07/16/2019,Preservation,No,Non Prevailing Wage,0,0,14,0,0,0,2,9,3,0,0,0,0,0,14,0,14,14
50157,346 Bergen Street,06/30/2016,08/17/2020,927198,346,BERGEN STREET,Brooklyn,11217,3003890028,,BK-02,33,127,BK38,40.682824,-73.980487,40.68259,-73.980501,08/17/2020,New Construction,No,Non Prevailing Wage,0,0,0,5,18,1,3,9,12,0,0,0,0,0,24,0,24,24
52979,SUS. 1434 UNDERCLIFF AVE,06/30/2016,12/06/2018,966154,1434,UNDERCLIFF AVENUE,Bronx,10452,2025370006,,BX-04,16,201,BX26,40.844145,-73.925242,40.8438,-73.925185,12/06/2018,New Construction,No,Prevailing Wage,45,0,29,0,0,1,65,0,10,0,0,0,0,0,75,0,75,75
54909,LIVONIA PHASE II SITES 6-8,06/30/2016,09/26/2019,953939,453,HINSDALE STREET,Brooklyn,11207,3038180122,,BK-05,42,1130,BK85,40.663685,-73.898573,40.66392,-73.898205,09/26/2019,New Construction,No,Non Prevailing Wage,7,30,24,0,0,1,6,21,23,12,0,0,0,0,62,0,62,62
54909,LIVONIA PHASE II SITES 6-8,06/30/2016,09/26/2019,971874,487,LIVONIA AVENUE,Brooklyn,11207,3038000001,,BK-05,42,1132,BK85,40.66398,-73.89929,40.66421,-73.899207,02/22/2019,New Construction,No,Non Prevailing Wage,9,20,60,0,0,1,15,42,18,15,0,0,0,0,90,0,90,90
54909,LIVONIA PHASE II SITES 6-8,06/30/2016,09/26/2019,972724,500,LIVONIA AVENUE,Brooklyn,11207,3038170020,,BK-05,42,1132,BK85,40.664015,-73.898933,40.66377,-73.899085,05/13/2019,New Construction,No,Non Prevailing Wage,8,22,60,0,0,0,15,42,18,15,0,0,0,0,90,0,90,90
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,06/30/2016,03/15/2019,972215,4439,3 AVENUE,Bronx,10457,2030487501,,BX-06,15,37504,BX17,40.852134,-73.892766,40.85231,-73.893026,12/14/2018,New Construction,No,Non Prevailing Wage,0,50,82,0,0,1,20,62,34,17,0,0,0,0,133,0,133,133
55249,ST. BARNABAS WELLNESS CARE & AFFORDABLE HOUSING,06/30/2016,03/15/2019,989851,4511,3 AVENUE,Bronx,10457,2030517501,,BX-06,15,385,BX01,40.853629,-73.891372,40.85384,-73.891813,03/15/2019,New Construction,No,Non Prevailing Wage,45,0,136,0,0,0,14,84,53,30,0,0,0,0,181,0,181,181
55263,St. Albans Cycle Of Life,06/30/2016,08/03/2018,966134,118-35,FARMERS BOULEVARD,Queens,11412,4126030063,,QN-12,27,394,QN08,40.689392,-73.762087,40.68933,-73.761597,08/03/2018,New Construction,No,Non Prevailing Wage,8,20,38,0,0,1,0,33,34,0,0,0,0,0,67,0,67,67
58015,284-298 East 162nd Street,06/30/2016,07/20/2018,966812,294,EAST 162 STREET,Bronx,10451,2024217501,,BX-04,17,173,BX14,40.826203,-73.916977,40.82597,-73.917194,07/20/2018,New Construction,No,Non Prevailing Wage,37,0,88,0,0,1,30,34,42,20,0,0,0,0,126,0,126,126
58562,Lindville Housing,06/30/2016,03/07/2021,100435,3555,OLINVILLE AVENUE,Bronx,10467,2046410016,2093522,BX-12,12,378,BX44,40.879075,-73.867634,40.87922,-73.86801,03/07/2021,Preservation,No,Non Prevailing Wage,0,142,0,0,0,1,0,9,47,52,35,0,0,0,0,143,143,143
58733,3365 Third Avenue,06/30/2016,08/16/2018,968123,3365,3 AVENUE,Bronx,10456,0,,BX-03,16,185,BX35,40.82731,-73.907422,40.8274,-73.907849,08/16/2018,New Construction,No,Non Prevailing Wage,8,0,22,0,0,0,5,6,11,6,2,0,0,0,30,0,30,30
59117,Fox Hill Apartments,06/30/2016,01/18/2018,769124,141,PARK HILL AVENUE,Staten Island,10304,5028710001,5109250,SI-01,49,40,SI08,40.617098,-74.080763,40.61671,-74.081512,01/18/2018,Preservation,No,Non Prevailing Wage,102,0,6,10,0,0,16,77,25,0,0,0,0,0,118,0,118,118
59117,Fox Hill Apartments,06/30/2016,01/18/2018,812599,320,VANDERBILT AVENUE,Staten Island,10304,5028710001,5110026,SI-01,49,40,SI08,40.617482,-74.081499,40.61671,-74.081512,01/18/2018,Preservation,No,Non Prevailing Wage,100,31,0,0,0,0,12,60,59,0,0,0,0,0,131,0,131,131
59117,Fox Hill Apartments,06/30/2016,01/18/2018,812600,350,VANDERBILT AVENUE,Staten Island,10304,5028710001,5109251,SI-01,49,40,SI08,40.61683,-74.082384,40.61671,-74.081512,01/18/2018,Preservation,No,Non Prevailing Wage,94,16,5,0,0,0,17,37,61,0,0,0,0,0,115,0,115,115
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,28109,400,ST NICHOLAS AVENUE,Manhattan,10027,1019550026,1084066,MN-10,9,215,MN03,40.813701,-73.949922,40.81324,-73.949601,03/14/2018,Preservation,No,Non Prevailing Wage,108,0,0,0,0,0,0,108,0,0,0,0,0,0,108,0,108,108
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,37876,24,WEST 111 STREET,Manhattan,10026,1015940050,1051401,MN-10,9,186,MN11,40.797885,-73.949764,40.79791,-73.950313,02/23/2018,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,24,0,0,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,37884,32,WEST 111 STREET,Manhattan,10026,1015940054,1051402,MN-10,9,186,MN11,40.79796,-73.949948,40.79803,-73.950609,02/23/2018,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,12,0,12,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,37885,40,WEST 111 STREET,Manhattan,10026,1015940058,1051403,MN-10,9,186,MN11,40.798036,-73.950132,40.79815,-73.950884,02/23/2018,Preservation,No,Non Prevailing Wage,0,25,0,0,0,0,0,25,0,0,0,0,0,0,25,0,25,25
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,37886,46,WEST 111 STREET,Manhattan,10026,1015940061,1051404,MN-10,9,186,MN11,40.798094,-73.95027,40.79827,-73.951162,02/23/2018,Preservation,No,Non Prevailing Wage,25,0,0,0,0,0,0,0,25,0,0,0,0,0,25,0,25,25
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,37892,52,WEST 111 STREET,Manhattan,10026,1015940065,1051405,MN-10,9,186,MN11,40.798152,-73.950407,40.79838,-73.95144,02/23/2018,Preservation,No,Non Prevailing Wage,25,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,25,25
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,37907,8,WEST 111 STREET,Manhattan,10026,1015940042,1078798,MN-10,9,186,MN11,40.797732,-73.949399,40.79771,-73.949836,02/23/2018,Preservation,No,Non Prevailing Wage,50,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,50,50
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,40784,602,WEST 135 STREET,Manhattan,10031,1020010038,1079744,MN-09,7,22302,MN06,40.820304,-73.955582,40.8203,-73.956287,02/23/2018,Preservation,No,Non Prevailing Wage,0,0,24,0,0,0,0,24,0,0,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,40789,618,WEST 135 STREET,Manhattan,10031,1020010050,1079752,MN-09,7,22302,MN06,40.820419,-73.955857,40.82058,-73.956962,03/14/2018,Preservation,No,Non Prevailing Wage,24,0,0,0,0,0,0,24,0,0,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,803906,2411,FREDERICK DOUGAL BOULEVARD,Manhattan,,,,MN-10,9,,,,,,,03/14/2018,Preservation,No,Non Prevailing Wage,97,0,0,0,0,0,0,97,0,0,0,0,0,0,97,0,97,97
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,805949,608,WEST 135 STREET,Manhattan,10031,1020010038,1079747,MN-09,7,22302,MN06,40.820348,-73.955687,40.8203,-73.956287,02/23/2018,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,805950,614,WEST 135 STREET,Manhattan,10031,1020010038,1079750,MN-09,7,22302,MN06,40.820392,-73.955788,40.8203,-73.956287,03/14/2018,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,24,0,0,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,943790,16,WEST 111 STREET,Manhattan,10026,1015940042,1078799,MN-10,9,186,MN11,40.797808,-73.949584,40.79771,-73.949836,02/23/2018,Preservation,No,Non Prevailing Wage,25,0,0,0,0,0,0,25,0,0,0,0,0,0,25,0,25,25
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,968803,604,WEST 135 STREET,Manhattan,10031,1020010038,1079745,MN-09,7,22302,MN06,40.820318,-73.955618,40.8203,-73.956287,03/14/2018,Preservation,No,Non Prevailing Wage,23,0,0,0,0,0,0,23,0,0,0,0,0,0,23,0,23,23
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,968804,606,WEST 135 STREET,Manhattan,10031,1020010038,1079746,MN-09,7,22302,MN06,40.820334,-73.955651,40.8203,-73.956287,03/14/2018,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,24,0,0,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,968805,610,WEST 135 STREET,Manhattan,10031,1020010038,1079748,MN-09,7,22302,MN06,40.820362,-73.955719,40.8203,-73.956287,03/14/2018,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,968806,612,WEST 135 STREET,Manhattan,10031,1020010038,1079749,MN-09,7,22302,MN06,40.820378,-73.955752,40.8203,-73.956287,03/14/2018,Preservation,No,Non Prevailing Wage,0,24,0,0,0,0,0,24,0,0,0,0,0,0,24,0,24,24
59946,Tahl-Propp - AIMCO,06/30/2016,03/14/2018,968807,616,WEST 135 STREET,Manhattan,10031,1020010038,1079751,MN-09,7,22302,MN06,40.820406,-73.955821,40.8203,-73.956287,03/14/2018,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,404642,20-11,18 STREET,Queens,11105,4008940002,4020316,QN-01,22,105,QN72,40.785258,-73.914837,40.78492,-73.914588,12/31/2017,Preservation,No,Non Prevailing Wage,50,0,10,0,0,0,0,1,59,0,0,0,0,0,60,0,60,60
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,405018,20-31,19 STREET,Queens,11105,4008930020,4020310,QN-01,22,105,QN72,40.784377,-73.914588,40.78395,-73.914506,12/31/2017,Preservation,No,Non Prevailing Wage,50,9,1,0,0,0,0,9,50,1,0,0,0,0,60,0,60,60
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,405889,20-11,20 STREET,Queens,11105,4008930050,4449482,QN-01,22,105,QN72,40.784165,-73.913621,40.78396,-73.913242,12/31/2017,Preservation,No,Non Prevailing Wage,50,8,2,0,0,0,0,4,52,4,0,0,0,0,60,0,60,60
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,405890,20-12,20 STREET,Queens,11105,4008930030,4020311,QN-01,22,105,QN72,40.784151,-73.913668,40.78443,-73.91391,12/31/2017,Preservation,No,Non Prevailing Wage,50,8,2,0,0,0,0,4,52,4,0,0,0,0,60,0,60,60
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,694855,20-05,SHORE BOULEVARD,Queens,11105,4008940075,4594754,QN-01,22,105,QN72,40.78569,-73.915609,40.78547,-73.91523,12/31/2017,Preservation,No,Non Prevailing Wage,50,1,7,2,0,0,0,0,60,0,0,0,0,0,60,0,60,60
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,694857,20-25,SHORE BOULEVARD,Queens,11105,4008940101,4594757,QN-01,22,105,QN72,40.785295,-73.915974,40.78488,-73.915794,12/31/2017,Preservation,No,Non Prevailing Wage,48,32,4,0,0,0,0,0,84,0,0,0,0,0,84,0,84,84
60434,Marine Terrace Apartments,06/30/2016,12/31/2017,948405,20-32,19 STREET,Queens,11105,4008940020,4594744,QN-01,22,105,QN72,40.784363,-73.914635,40.78443,-73.91517,12/31/2017,Preservation,No,Non Prevailing Wage,50,0,6,4,0,0,0,0,60,0,0,0,0,0,60,0,60,60
61504,CONFIDENTIAL,06/30/2016,06/30/2016,,----,----,Bronx,,,,BX-11,12,,,,,,,06/30/2016,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
61509,CONFIDENTIAL,06/30/2016,06/30/2016,,----,----,Brooklyn,,,,BK-18,46,,,,,,,06/30/2016,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
61522,CONFIDENTIAL,06/30/2016,08/02/2016,,----,----,Bronx,,,,BX-09,18,,,,,,,08/02/2016,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
61528,CONFIDENTIAL,06/30/2016,07/08/2016,,----,----,Queens,,,,QN-02,26,,,,,,,07/08/2016,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
65111,11-07 WELLING COURT,06/30/2016,09/09/2019,703413,7-Nov,WELLING COURT,Queens,,,,QN-01,22,,,,,,,09/09/2019,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,6,27
44295,Van Sinderen Plaza,06/29/2016,09/17/2021,965149,679,VAN SINDEREN AVENUE,Brooklyn,11207,3038500005,,BK-05,42,1132,BK85,40.659906,-73.899419,40.65974,-73.899178,06/02/2020,New Construction,No,Non Prevailing Wage,11,22,68,0,0,1,0,47,39,16,0,0,0,0,102,0,102,102
44295,Van Sinderen Plaza,06/29/2016,09/17/2021,965150,170,NEW LOTS AVENUE,Brooklyn,11207,,,BK-05,42,1132,BK85,40.659157,-73.899099,,,09/17/2021,New Construction,No,Non Prevailing Wage,7,11,10,0,0,0,0,3,16,9,0,0,0,0,28,0,28,28
48643,BRIDGE.425 E 161ST ST. MELROSE SITE C SHLP PORTION,06/29/2016,05/10/2018,972670,425,EAST 161 STREET,Bronx,10451,2023830039,,BX-03,17,141,BX35,40.82398,-73.9131,40.82407,-73.912695,05/10/2018,New Construction,No,Prevailing Wage,58,0,0,0,0,1,59,0,0,0,0,0,0,0,59,0,59,59
50411,LPC WAREHOUSE/ WILLIAMSBURG BRIDGEVIEW,06/29/2016,04/04/2019,958174,105,SOUTH 5 STREET,Brooklyn,11249,3024437501,,BK-01,34,549,BK73,40.711481,-73.96425,40.71181,-73.964275,02/25/2019,New Construction,No,Non Prevailing Wage,16,0,38,0,0,1,12,15,27,1,0,0,0,0,55,0,55,55
50519,Randolph Houses Phase II,06/29/2016,06/20/2018,38153,265,WEST 114 STREET,Manhattan,10026,1018300011,1055196,MN-10,9,218,MN11,40.802754,-73.955442,40.80288,-73.955189,06/20/2018,Preservation,No,Non Prevailing Wage,8,4,102,0,0,1,12,65,26,12,0,0,0,0,115,0,115,115
55036,TLK Manor,06/29/2016,07/29/2019,965812,944,ROGERS PLACE,Bronx,10459,2026990007,,BX-02,17,12901,BX33,40.822312,-73.897837,40.82236,-73.897605,04/29/2019,New Construction,No,Non Prevailing Wage,7,0,31,0,0,0,5,20,8,5,0,0,0,0,38,0,38,38
55036,TLK Manor,06/29/2016,07/29/2019,968113,917,WESTCHESTER AVENUE,Bronx,10459,2026980075,,BX-02,17,12901,BX33,40.82145,-73.898181,40.8218,-73.898115,07/29/2019,New Construction,No,Non Prevailing Wage,10,0,34,0,0,1,6,22,10,7,0,0,0,0,45,0,45,45
57772,Douglaston.155-175 Friendship Lane. Seaview C,06/29/2016,08/07/2018,967356,155,FRIENDSHIP LANE,Staten Island,10314,5009550220,,SI-02,50,181,SI24,40.595626,-74.130724,40.59599,-74.130926,08/07/2018,New Construction,No,Prevailing Wage,80,0,0,0,0,1,41,39,1,0,0,0,0,0,81,0,81,81
57772,Douglaston.155-175 Friendship Lane. Seaview C,06/29/2016,08/07/2018,967357,175,FRIENDSHIP LANE,Staten Island,10314,5009550220,,SI-02,50,181,SI24,40.595753,-74.130505,40.59599,-74.130926,08/07/2018,New Construction,No,Prevailing Wage,80,0,0,0,0,0,41,39,0,0,0,0,0,0,80,0,80,80
58589,Madison EDJ LLC,06/29/2016,,306817,165,HANCOCK STREET,Brooklyn,11216,3018330079,3052337,BK-03,36,249,BK75,40.682652,-73.949083,40.68284,-73.949324,,Preservation,No,Non Prevailing Wage,0,1,2,0,1,0,0,0,3,1,0,0,0,0,4,0,4,4
58589,Madison EDJ LLC,06/29/2016,,306841,188,HANCOCK STREET,Brooklyn,11216,3018380022,3052670,BK-03,36,249,BK75,40.682718,-73.948369,40.68249,-73.948293,,Preservation,No,Non Prevailing Wage,0,0,4,1,0,0,0,0,4,1,0,0,0,0,5,0,5,5
58589,Madison EDJ LLC,06/29/2016,,317083,273,JEFFERSON AVENUE,Brooklyn,11216,3018290078,3052046,BK-03,36,267,BK75,40.68371,-73.946392,40.6839,-73.946702,,Preservation,No,Non Prevailing Wage,0,0,1,1,1,0,0,1,1,1,0,0,0,0,3,0,3,3
58589,Madison EDJ LLC,06/29/2016,,330821,246,MADISON STREET,Brooklyn,11216,3018230027,3051637,BK-03,36,249,BK75,40.6849,-73.948937,40.68467,-73.948937,,Preservation,No,Non Prevailing Wage,0,1,4,0,2,0,0,0,3,3,1,0,0,0,7,0,7,7
58589,Madison EDJ LLC,06/29/2016,,330959,442,MADISON STREET,Brooklyn,11221,3018260018,3051785,BK-03,36,277,BK35,40.685884,-73.940387,40.68564,-73.94051,,Preservation,No,Non Prevailing Wage,0,1,2,1,1,1,0,3,3,0,0,0,0,0,6,0,6,6
58589,Madison EDJ LLC,06/29/2016,,330961,446,MADISON STREET,Brooklyn,11221,3018260020,3051787,BK-03,36,277,BK35,40.685898,-73.940261,40.68567,-73.940326,,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,1,2,3,0,0,0,0,0,6,0,6,6
